preyID,Eaten_day,outcome,Rx,sal
2,1,1,Complex (10-18 stems),28
3,4,1,Complex (10-18 stems),28
4,5,0,Complex (10-18 stems),28
5,5,0,Complex (10-18 stems),28
6,5,0,Complex (10-18 stems),28
7,5,0,Complex (10-18 stems),28
8,5,0,Complex (10-18 stems),28
9,5,0,Complex (10-18 stems),28
10,5,0,Complex (10-18 stems),28
1,1,1,Complex (10-18 stems),8
2,1,1,Complex (10-18 stems),8
3,1,1,Complex (10-18 stems),8
4,2,1,Complex (10-18 stems),8
5,2,1,Complex (10-18 stems),8
6,3,1,Complex (10-18 stems),8
7,3,1,Complex (10-18 stems),8
8,3,1,Complex (10-18 stems),8
9,3,1,Complex (10-18 stems),8
10,3,1,Complex (10-18 stems),8
1,1,1,Complex (10-18 stems),31
2,1,1,Complex (10-18 stems),31
3,1,1,Complex (10-18 stems),31
4,1,1,Complex (10-18 stems),31
5,2,1,Complex (10-18 stems),31
6,2,1,Complex (10-18 stems),31
7,2,1,Complex (10-18 stems),31
8,3,1,Complex (10-18 stems),31
9,3,1,Complex (10-18 stems),31
10,5,0,Complex (10-18 stems),31
