preyID,Eaten_day,outcome,Rx,sal
3,1,1,0,37
4,1,1,0,37
5,1,1,0,37
6,1,1,0,37
7,1,1,0,37
8,1,1,0,37
9,1,1,0,37
10,4,1,0,37
1,1,1,6,38
2,1,1,6,38
3,1,1,6,38
4,1,1,6,38
5,1,1,6,38
6,1,1,6,38
7,1,1,6,38
8,1,1,6,38
9,1,1,6,38
10,4,1,6,38
1,1,1,6,39
2,1,1,6,39
3,1,1,6,39
4,1,1,6,39
5,1,1,6,39
6,1,1,6,39
7,1,1,6,39
8,1,1,6,39
9,1,1,6,39
10,1,1,6,39
1,1,1,6,40
2,1,1,6,40
3,1,1,6,40
4,1,1,6,40
5,1,1,6,40
6,1,1,6,40
7,1,1,6,40
8,1,1,6,40
9,1,1,6,40
10,1,1,6,40
1,1,1,0,41
2,1,1,0,41
3,1,1,0,41
4,1,1,0,41
5,1,1,0,41
6,1,1,0,41
7,1,1,0,41
8,1,1,0,41
9,1,1,0,41
10,2,1,0,41
1,1,1,0,42
2,1,1,0,42
3,1,1,0,42
4,1,1,0,42
5,1,1,0,42
6,1,1,0,42
7,1,1,0,42
8,2,1,0,42
9,3,1,0,42
10,3,1,0,42
1,1,1,0,43
2,1,1,0,43
3,1,1,0,43
4,1,1,0,43
5,1,1,0,43
6,1,1,0,43
7,1,1,0,43
8,1,1,0,43
9,1,1,0,43
10,1,1,0,43
1,1,1,6,44.1
2,1,1,6,44.1
3,1,1,6,44.1
4,1,1,6,44.1
5,1,1,6,44.1
6,1,1,6,44.1
7,1,1,6,44.1
8,1,1,6,44.1
9,1,1,6,44.1
10,4,1,6,44.1
1,1,1,6,44.2
2,1,1,6,44.2
3,1,1,6,44.2
4,1,1,6,44.2
5,1,1,6,44.2
6,1,1,6,44.2
7,1,1,6,44.2
8,1,1,6,44.2
9,1,1,6,44.2
10,1,1,6,44.2
1,1,1,0,45
2,1,1,0,45
3,1,1,0,45
4,1,1,0,45
5,1,1,0,45
6,1,1,0,45
7,1,1,0,45
8,1,1,0,45
9,1,1,0,45
10,1,1,0,45
1,1,1,6,46
2,1,1,6,46
3,1,1,6,46
4,1,1,6,46
5,1,1,6,46
6,2,1,6,46
7,3,1,6,46
8,3,1,6,46
9,4,1,6,46
10,6,1,6,46
1,1,1,0,47
2,1,1,0,47
3,1,1,0,47
4,1,1,0,47
5,1,1,0,47
6,1,1,0,47
7,1,1,0,47
8,1,1,0,47
9,1,1,0,47
10,1,1,0,47
1,1,1,6,48
2,1,1,6,48
3,1,1,6,48
4,1,1,6,48
5,1,1,6,48
6,1,1,6,48
7,1,1,6,48
8,1,1,6,48
9,1,1,6,48
10,2,1,6,48
1,1,1,0,51
2,1,1,0,51
3,1,1,0,51
4,1,1,0,51
5,1,1,0,51
6,1,1,0,51
7,1,1,0,51
8,1,1,0,51
9,1,1,0,51
10,1,1,0,51
1,1,1,0,52
2,1,1,0,52
3,1,1,0,52
4,1,1,0,52
5,1,1,0,52
6,1,1,0,52
7,1,1,0,52
8,2,1,0,52
9,2,1,0,52
10,4,1,0,52
1,1,1,0,53
2,1,1,0,53
3,1,1,0,53
4,1,1,0,53
5,1,1,0,53
6,1,1,0,53
7,1,1,0,53
8,1,1,0,53
9,1,1,0,53
10,1,1,0,53
1,1,1,0,55
2,1,1,0,55
3,1,1,0,55
4,1,1,0,55
5,1,1,0,55
6,1,1,0,55
7,1,1,0,55
8,1,1,0,55
9,1,1,0,55
10,1,1,0,55
1,1,1,0,58
2,1,1,0,58
3,1,1,0,58
4,1,1,0,58
5,1,1,0,58
6,1,1,0,58
7,1,1,0,58
8,1,1,0,58
9,1,1,0,58
10,4,1,0,58
1,1,1,0,61
2,1,1,0,61
3,1,1,0,61
4,1,1,0,61
5,1,1,0,61
6,1,1,0,61
7,1,1,0,61
8,1,1,0,61
9,1,1,0,61
10,1,1,0,61
1,1,1,0,62
2,1,1,0,62
3,1,1,0,62
4,1,1,0,62
5,1,1,0,62
6,1,1,0,62
7,1,1,0,62
8,1,1,0,62
9,1,1,0,62
10,1,1,0,62
1,1,1,0,63
2,1,1,0,63
3,1,1,0,63
4,1,1,0,63
5,1,1,0,63
6,1,1,0,63
7,1,1,0,63
8,1,1,0,63
9,1,1,0,63
10,2,1,0,63
1,1,1,0,64
2,1,1,0,64
3,1,1,0,64
4,1,1,0,64
5,1,1,0,64
6,1,1,0,64
7,1,1,0,64
8,1,1,0,64
9,1,1,0,64
10,6,1,0,64
1,1,1,0,65.1
2,1,1,0,65.1
3,1,1,0,65.1
4,1,1,0,65.1
5,1,1,0,65.1
6,1,1,0,65.1
7,1,1,0,65.1
8,1,1,0,65.1
9,1,1,0,65.1
10,1,1,0,65.1
1,1,1,0,66
2,1,1,0,66
3,1,1,0,66
4,1,1,0,66
5,1,1,0,66
6,1,1,0,66
7,1,1,0,66
8,1,1,0,66
9,1,1,0,66
10,1,1,0,66
1,1,1,0,67
